date,campaign_name,adset_name,impressions,clicks,spend,purchases,purchase_conversion_value
2025-04-08,MOF Engaged - Warm Audiences,Warm Engagers,27524,413,282.13,15,1247.5
2025-04-09,MOF Engaged - Warm Audiences,Warm Engagers,24321,365,292.16,16,1348.55
2025-04-10,MOF Engaged - Warm Audiences,Warm Engagers,21670,325,251.56,10,820.32
2025-04-11,MOF Engaged - Warm Audiences,Warm Engagers,21573,324,337.05,15,1217.96
2025-04-12,MOF Engaged - Warm Audiences,Warm Engagers,21647,325,232.34,18,1475.64
2025-04-13,MOF Engaged - Warm Audiences,Warm Engagers,18082,271,195.95,9,772.97
2025-04-14,MOF Engaged - Warm Audiences,Warm Engagers,27780,417,291.08,7,568.06
2025-04-15,MOF Engaged - Warm Audiences,Warm Engagers,22367,335,294.75,15,1211.96
2025-04-16,MOF Engaged - Warm Audiences,Warm Engagers,25664,385,279.72,31,2507.69
2025-04-17,MOF Engaged - Warm Audiences,Warm Engagers,21441,322,232.37,16,1349.91
2025-04-18,MOF Engaged - Warm Audiences,Warm Engagers,20531,308,262.94,12,971.45
2025-04-19,MOF Engaged - Warm Audiences,Warm Engagers,26325,395,284.25,15,1213.5
2025-04-20,MOF Engaged - Warm Audiences,Warm Engagers,21048,316,241.14,16,1322.91
2025-04-21,MOF Engaged - Warm Audiences,Warm Engagers,13487,202,191.8,6,525.99
2025-04-22,MOF Engaged - Warm Audiences,Warm Engagers,19751,296,223.55,10,783.89
2025-04-23,MOF Engaged - Warm Audiences,Warm Engagers,17116,257,221.78,14,1134.51
2025-04-24,MOF Engaged - Warm Audiences,Warm Engagers,15415,231,218.73,20,1605.62
2025-04-25,MOF Engaged - Warm Audiences,Warm Engagers,14816,222,171.39,9,708.97
2025-04-26,MOF Engaged - Warm Audiences,Warm Engagers,25807,387,311.72,26,2119.96
2025-04-27,MOF Engaged - Warm Audiences,Warm Engagers,18173,273,189.51,9,703.21
2025-04-28,MOF Engaged - Warm Audiences,Warm Engagers,18425,276,217.12,4,358.21
2025-04-29,MOF Engaged - Warm Audiences,Warm Engagers,15943,239,176.98,13,1039.47
2025-04-30,MOF Engaged - Warm Audiences,Warm Engagers,25736,386,293.51,18,1486.19
2025-05-01,MOF Engaged - Warm Audiences,Warm Engagers,22810,342,247.15,17,1372.82
2025-05-02,MOF Engaged - Warm Audiences,Warm Engagers,17994,270,235.94,16,1306.14
2025-05-03,MOF Engaged - Warm Audiences,Warm Engagers,17919,269,210.8,12,1022.02
2025-05-04,MOF Engaged - Warm Audiences,Warm Engagers,20323,305,247.33,12,1019.14
2025-05-05,MOF Engaged - Warm Audiences,Warm Engagers,20532,308,230.79,12,973.88
2025-05-06,MOF Engaged - Warm Audiences,Warm Engagers,15044,226,175.97,9,720.71
2025-05-07,MOF Engaged - Warm Audiences,Warm Engagers,15641,235,199.58,10,817.15
2025-05-08,MOF Engaged - Warm Audiences,Warm Engagers,15936,239,197.8,6,531.15
2025-05-09,MOF Engaged - Warm Audiences,Warm Engagers,26023,390,264.82,10,808.74
2025-05-10,MOF Engaged - Warm Audiences,Warm Engagers,18547,278,263.66,13,1104.59
2025-05-11,MOF Engaged - Warm Audiences,Warm Engagers,25985,390,290.47,8,639.93
2025-05-12,MOF Engaged - Warm Audiences,Warm Engagers,17736,266,187.99,6,479.48
2025-05-13,MOF Engaged - Warm Audiences,Warm Engagers,24920,374,282.22,14,1108.17
2025-05-14,MOF Engaged - Warm Audiences,Warm Engagers,22941,344,226.04,12,984.15
2025-05-15,MOF Engaged - Warm Audiences,Warm Engagers,39134,587,427.53,19,1528.64
2025-05-16,MOF Engaged - Warm Audiences,Warm Engagers,28071,421,324.16,8,668.77
2025-05-17,MOF Engaged - Warm Audiences,Warm Engagers,24161,362,303.79,25,2068.61
2025-05-18,MOF Engaged - Warm Audiences,Warm Engagers,22425,336,258.48,9,741.99
2025-05-19,MOF Engaged - Warm Audiences,Warm Engagers,24176,363,271.0,11,927.86
2025-05-20,MOF Engaged - Warm Audiences,Warm Engagers,19624,294,235.4,9,724.36
2025-05-21,MOF Engaged - Warm Audiences,Warm Engagers,17586,264,227.3,18,1517.15
2025-05-22,MOF Engaged - Warm Audiences,Warm Engagers,16203,243,219.32,14,1131.82
2025-05-23,MOF Engaged - Warm Audiences,Warm Engagers,24040,361,283.18,13,1065.8
2025-05-24,MOF Engaged - Warm Audiences,Warm Engagers,21341,320,296.95,13,1083.49
2025-05-25,MOF Engaged - Warm Audiences,Warm Engagers,16723,251,210.37,12,1016.58
2025-05-26,MOF Engaged - Warm Audiences,Warm Engagers,14556,218,222.75,8,695.16
2025-05-27,MOF Engaged - Warm Audiences,Warm Engagers,17599,264,194.31,12,1009.74
2025-05-28,MOF Engaged - Warm Audiences,Warm Engagers,24814,372,265.31,12,988.99
2025-05-29,MOF Engaged - Warm Audiences,Warm Engagers,26616,399,316.88,19,1568.24
2025-05-30,MOF Engaged - Warm Audiences,Warm Engagers,32013,480,319.87,19,1563.72
2025-05-31,MOF Engaged - Warm Audiences,Warm Engagers,27477,412,288.17,13,1042.34
2025-06-01,MOF Engaged - Warm Audiences,Warm Engagers,21193,318,242.4,7,585.27
2025-06-02,MOF Engaged - Warm Audiences,Warm Engagers,21302,320,258.53,13,1060.33
2025-06-03,MOF Engaged - Warm Audiences,Warm Engagers,25794,387,320.53,11,876.44
2025-06-04,MOF Engaged - Warm Audiences,Warm Engagers,18377,276,208.46,12,978.73
2025-06-05,MOF Engaged - Warm Audiences,Warm Engagers,19328,290,235.24,12,978.75
2025-06-06,MOF Engaged - Warm Audiences,Warm Engagers,30515,458,346.64,15,1205.21
2025-06-07,MOF Engaged - Warm Audiences,Warm Engagers,16478,247,185.8,7,587.81
2025-06-08,MOF Engaged - Warm Audiences,Warm Engagers,18255,274,224.15,18,1450.02
2025-06-09,MOF Engaged - Warm Audiences,Warm Engagers,26571,399,285.75,13,1079.81
2025-06-10,MOF Engaged - Warm Audiences,Warm Engagers,21094,316,258.98,28,2316.45
2025-06-11,MOF Engaged - Warm Audiences,Warm Engagers,26216,393,313.93,16,1346.18
2025-06-12,MOF Engaged - Warm Audiences,Warm Engagers,25396,381,336.05,19,1560.26
2025-06-13,MOF Engaged - Warm Audiences,Warm Engagers,22588,339,278.49,15,1226.49
2025-06-14,MOF Engaged - Warm Audiences,Warm Engagers,30022,450,290.33,17,1388.13
2025-06-15,MOF Engaged - Warm Audiences,Warm Engagers,14572,219,191.34,15,1233.89
2025-06-16,MOF Engaged - Warm Audiences,Warm Engagers,21643,325,248.6,19,1540.39
2025-06-17,MOF Engaged - Warm Audiences,Warm Engagers,31411,471,394.45,11,932.17
2025-06-18,MOF Engaged - Warm Audiences,Warm Engagers,24249,364,363.1,23,1924.71
2025-06-19,MOF Engaged - Warm Audiences,Warm Engagers,17930,269,203.46,13,1087.2
2025-06-20,MOF Engaged - Warm Audiences,Warm Engagers,20144,302,255.55,14,1143.38
2025-06-21,MOF Engaged - Warm Audiences,Warm Engagers,19985,300,232.29,21,1748.69
2025-06-22,MOF Engaged - Warm Audiences,Warm Engagers,22487,337,244.41,23,1845.48
2025-06-23,MOF Engaged - Warm Audiences,Warm Engagers,27516,413,322.53,22,1784.51
2025-06-24,MOF Engaged - Warm Audiences,Warm Engagers,30760,461,357.2,15,1249.48
2025-06-25,MOF Engaged - Warm Audiences,Warm Engagers,19741,296,258.37,10,798.0
2025-06-26,MOF Engaged - Warm Audiences,Warm Engagers,28100,421,314.18,20,1671.55
2025-06-27,MOF Engaged - Warm Audiences,Warm Engagers,23599,354,288.61,23,1875.06
2025-06-28,MOF Engaged - Warm Audiences,Warm Engagers,15450,232,226.42,7,557.28
2025-06-29,MOF Engaged - Warm Audiences,Warm Engagers,15161,227,167.49,13,1098.29
2025-06-30,MOF Engaged - Warm Audiences,Warm Engagers,28826,432,308.86,15,1218.53
2025-07-01,MOF Engaged - Warm Audiences,Warm Engagers,26886,403,278.22,9,703.93
2025-07-02,MOF Engaged - Warm Audiences,Warm Engagers,27720,416,267.73,16,1352.09
2025-07-03,MOF Engaged - Warm Audiences,Warm Engagers,18841,283,209.27,15,1259.81
2025-07-04,MOF Engaged - Warm Audiences,Warm Engagers,31179,468,355.41,16,1318.61
2025-07-05,MOF Engaged - Warm Audiences,Warm Engagers,21117,317,227.2,9,747.94
2025-07-06,MOF Engaged - Warm Audiences,Warm Engagers,13732,206,180.07,17,1410.65
2025-07-07,MOF Engaged - Warm Audiences,Warm Engagers,13947,209,197.82,9,748.32
2025-07-08,MOF Engaged - Warm Audiences,Warm Engagers,22454,337,282.62,21,1736.65
2025-07-09,MOF Engaged - Warm Audiences,Warm Engagers,26914,404,284.24,10,782.52
2025-07-10,MOF Engaged - Warm Audiences,Warm Engagers,17967,270,230.34,14,1176.96
2025-07-11,MOF Engaged - Warm Audiences,Warm Engagers,23765,356,272.21,16,1336.96
2025-07-12,MOF Engaged - Warm Audiences,Warm Engagers,22058,331,249.94,18,1443.69
2025-07-13,MOF Engaged - Warm Audiences,Warm Engagers,19417,291,227.38,20,1608.54
2025-07-14,MOF Engaged - Warm Audiences,Warm Engagers,16208,243,221.01,10,786.4
2025-07-15,MOF Engaged - Warm Audiences,Warm Engagers,25719,386,298.23,18,1496.14
2025-07-16,MOF Engaged - Warm Audiences,Warm Engagers,23310,350,291.77,10,834.79
2025-07-17,MOF Engaged - Warm Audiences,Warm Engagers,27471,412,278.04,10,800.69
2025-07-18,MOF Engaged - Warm Audiences,Warm Engagers,20179,303,216.13,10,828.35
2025-07-19,MOF Engaged - Warm Audiences,Warm Engagers,14022,210,174.89,11,930.61
2025-07-20,MOF Engaged - Warm Audiences,Warm Engagers,22411,336,225.4,21,1687.47
2025-07-21,MOF Engaged - Warm Audiences,Warm Engagers,25633,384,297.2,27,2229.16
2025-07-22,MOF Engaged - Warm Audiences,Warm Engagers,21384,321,303.3,14,1165.84
2025-07-23,MOF Engaged - Warm Audiences,Warm Engagers,23111,347,279.51,16,1332.39
2025-07-24,MOF Engaged - Warm Audiences,Warm Engagers,22777,342,232.09,17,1387.21
2025-07-25,MOF Engaged - Warm Audiences,Warm Engagers,16726,251,217.86,15,1247.89
2025-07-26,MOF Engaged - Warm Audiences,Warm Engagers,18386,276,222.15,12,958.15
2025-07-27,MOF Engaged - Warm Audiences,Warm Engagers,16192,243,222.61,13,1033.2
2025-07-28,MOF Engaged - Warm Audiences,Warm Engagers,22738,341,307.68,15,1268.79
2025-07-29,MOF Engaged - Warm Audiences,Warm Engagers,17733,266,231.31,12,979.31
2025-07-30,MOF Engaged - Warm Audiences,Warm Engagers,17313,260,234.89,12,952.97
2025-07-31,MOF Engaged - Warm Audiences,Warm Engagers,28618,429,365.32,18,1443.12
2025-08-01,MOF Engaged - Warm Audiences,Warm Engagers,33095,496,333.78,15,1236.67
2025-08-02,MOF Engaged - Warm Audiences,Warm Engagers,15825,237,190.59,8,630.28
2025-08-03,MOF Engaged - Warm Audiences,Warm Engagers,26244,394,291.13,20,1626.51
2025-08-04,MOF Engaged - Warm Audiences,Warm Engagers,19196,288,206.53,14,1107.33
2025-08-05,MOF Engaged - Warm Audiences,Warm Engagers,17442,262,233.84,23,1846.98
2025-08-06,MOF Engaged - Warm Audiences,Warm Engagers,18310,275,238.77,15,1195.55
2025-08-07,MOF Engaged - Warm Audiences,Warm Engagers,22448,337,249.52,12,978.94
2025-08-08,MOF Engaged - Warm Audiences,Warm Engagers,22134,332,283.0,12,1017.41
2025-08-09,MOF Engaged - Warm Audiences,Warm Engagers,20407,306,228.34,13,1046.15
2025-08-10,MOF Engaged - Warm Audiences,Warm Engagers,24668,370,250.31,16,1312.88
2025-08-11,MOF Engaged - Warm Audiences,Warm Engagers,16984,255,235.73,12,983.93
2025-08-12,MOF Engaged - Warm Audiences,Warm Engagers,21805,327,271.17,9,763.39
2025-08-13,MOF Engaged - Warm Audiences,Warm Engagers,21015,315,257.23,11,911.05
2025-08-14,MOF Engaged - Warm Audiences,Warm Engagers,15622,234,197.6,11,918.64
2025-08-15,MOF Engaged - Warm Audiences,Warm Engagers,21710,326,276.85,18,1506.45
2025-03-01,TOF Prospecting - New Creative,Broad Interests,31971,384,300.98,16,1131.36
2025-03-02,TOF Prospecting - New Creative,Broad Interests,37625,451,399.35,17,1213.11
2025-03-03,TOF Prospecting - New Creative,Broad Interests,22742,273,271.55,9,605.02
2025-03-04,TOF Prospecting - New Creative,Broad Interests,35964,432,496.6,31,2175.48
2025-03-05,TOF Prospecting - New Creative,Broad Interests,26776,321,310.8,16,1112.88
2025-03-06,TOF Prospecting - New Creative,Broad Interests,30103,361,363.96,24,1646.43
2025-03-07,TOF Prospecting - New Creative,Broad Interests,38546,463,442.09,10,734.45
2025-03-08,TOF Prospecting - New Creative,Broad Interests,29202,350,413.33,19,1329.7
2025-03-09,TOF Prospecting - New Creative,Broad Interests,28310,340,338.34,13,893.24
2025-03-10,TOF Prospecting - New Creative,Broad Interests,26120,313,310.28,15,1040.44
2025-03-11,TOF Prospecting - New Creative,Broad Interests,26288,315,305.51,19,1347.88
2025-03-12,TOF Prospecting - New Creative,Broad Interests,27182,326,317.28,17,1172.1
2025-03-13,TOF Prospecting - New Creative,Broad Interests,43613,523,494.59,22,1517.06
2025-03-14,TOF Prospecting - New Creative,Broad Interests,33569,403,328.69,16,1085.01
2025-03-15,TOF Prospecting - New Creative,Broad Interests,27523,330,330.34,10,679.81
2025-03-16,TOF Prospecting - New Creative,Broad Interests,20690,248,258.37,10,669.42
2025-03-17,TOF Prospecting - New Creative,Broad Interests,21132,254,286.32,19,1344.82
2025-03-18,TOF Prospecting - New Creative,Broad Interests,29538,354,354.4,14,989.45
2025-03-19,TOF Prospecting - New Creative,Broad Interests,25378,305,332.82,22,1537.94
2025-03-20,TOF Prospecting - New Creative,Broad Interests,32575,391,337.36,20,1415.73
2025-03-21,TOF Prospecting - New Creative,Broad Interests,23509,282,270.6,17,1190.89
2025-03-22,TOF Prospecting - New Creative,Broad Interests,29718,357,308.41,16,1131.47
2025-03-23,TOF Prospecting - New Creative,Broad Interests,41967,504,413.19,16,1146.64
2025-03-24,TOF Prospecting - New Creative,Broad Interests,24395,293,303.23,14,964.48
2025-03-25,TOF Prospecting - New Creative,Broad Interests,35221,423,415.71,23,1591.51
2025-03-26,TOF Prospecting - New Creative,Broad Interests,19007,228,189.66,5,352.66
2025-03-27,TOF Prospecting - New Creative,Broad Interests,27389,329,306.38,21,1478.66
2025-03-28,TOF Prospecting - New Creative,Broad Interests,23204,278,251.08,11,737.51
2025-03-29,TOF Prospecting - New Creative,Broad Interests,38078,457,391.48,17,1218.52
2025-03-30,TOF Prospecting - New Creative,Broad Interests,35235,423,367.24,17,1158.83
2025-03-31,TOF Prospecting - New Creative,Broad Interests,26898,323,294.31,14,972.02
2025-04-01,TOF Prospecting - New Creative,Broad Interests,37687,452,373.64,12,811.35
2025-04-02,TOF Prospecting - New Creative,Broad Interests,38378,461,440.51,21,1440.36
2025-04-03,TOF Prospecting - New Creative,Broad Interests,41873,502,453.19,24,1682.74
2025-04-04,TOF Prospecting - New Creative,Broad Interests,28448,341,330.09,8,587.44
2025-04-05,TOF Prospecting - New Creative,Broad Interests,20513,246,211.16,7,497.49
2025-04-06,TOF Prospecting - New Creative,Broad Interests,21871,262,267.43,17,1184.67
2025-04-07,TOF Prospecting - New Creative,Broad Interests,30253,363,408.09,23,1600.73
2025-04-08,TOF Prospecting - New Creative,Broad Interests,48602,583,518.94,24,1713.36
2025-04-09,TOF Prospecting - New Creative,Broad Interests,27910,335,352.34,13,933.85
2025-04-10,TOF Prospecting - New Creative,Broad Interests,25028,300,319.11,19,1306.55
2025-04-11,TOF Prospecting - New Creative,Broad Interests,54595,655,548.43,16,1139.51
2025-04-12,TOF Prospecting - New Creative,Broad Interests,32753,393,339.0,15,1064.61
2025-04-13,TOF Prospecting - New Creative,Broad Interests,21424,257,252.74,8,582.39
2025-04-14,TOF Prospecting - New Creative,Broad Interests,22574,271,348.96,15,1082.77
2025-04-15,TOF Prospecting - New Creative,Broad Interests,39506,474,426.98,14,985.24
2025-04-16,TOF Prospecting - New Creative,Broad Interests,33020,396,352.3,21,1437.4
2025-04-17,TOF Prospecting - New Creative,Broad Interests,38038,456,411.79,21,1484.12
2025-04-18,TOF Prospecting - New Creative,Broad Interests,24594,295,267.47,11,763.14
2025-04-19,TOF Prospecting - New Creative,Broad Interests,21027,252,244.1,17,1159.34
2025-04-20,TOF Prospecting - New Creative,Broad Interests,23317,280,276.95,10,700.61
2025-04-21,TOF Prospecting - New Creative,Broad Interests,26684,320,339.78,16,1099.85
2025-04-22,TOF Prospecting - New Creative,Broad Interests,31070,373,379.79,14,1014.19
2025-04-23,TOF Prospecting - New Creative,Broad Interests,36345,436,401.22,23,1594.19
2025-04-24,TOF Prospecting - New Creative,Broad Interests,50621,607,557.9,29,2008.92
2025-04-25,TOF Prospecting - New Creative,Broad Interests,29758,357,313.48,22,1534.4
2025-04-26,TOF Prospecting - New Creative,Broad Interests,22821,274,299.45,15,1023.6
2025-04-27,TOF Prospecting - New Creative,Broad Interests,20726,249,278.92,6,386.5
2025-04-28,TOF Prospecting - New Creative,Broad Interests,36765,441,435.35,17,1197.98
2025-04-29,TOF Prospecting - New Creative,Broad Interests,34839,418,439.82,31,2198.32
2025-04-30,TOF Prospecting - New Creative,Broad Interests,29578,355,330.98,14,986.23
2025-05-01,TOF Prospecting - New Creative,Broad Interests,40055,481,520.54,13,883.34
2025-05-02,TOF Prospecting - New Creative,Broad Interests,31194,374,316.02,17,1196.3
2025-05-03,TOF Prospecting - New Creative,Broad Interests,30900,371,382.45,21,1435.51
2025-05-04,TOF Prospecting - New Creative,Broad Interests,42481,510,412.98,15,1050.29
2025-05-05,TOF Prospecting - New Creative,Broad Interests,26006,312,281.32,13,878.65
2025-05-06,TOF Prospecting - New Creative,Broad Interests,31495,378,399.0,14,985.03
2025-05-07,TOF Prospecting - New Creative,Broad Interests,23825,286,220.27,13,892.75
2025-05-08,TOF Prospecting - New Creative,Broad Interests,37602,451,417.43,19,1340.31
2025-05-09,TOF Prospecting - New Creative,Broad Interests,26334,316,295.26,10,695.31
2025-05-10,TOF Prospecting - New Creative,Broad Interests,30752,369,352.86,16,1144.05
2025-05-11,TOF Prospecting - New Creative,Broad Interests,33558,403,365.12,14,947.43
2025-05-12,TOF Prospecting - New Creative,Broad Interests,40767,489,440.96,30,2135.1
2025-05-13,TOF Prospecting - New Creative,Broad Interests,34050,409,423.24,25,1742.37
2025-05-14,TOF Prospecting - New Creative,Broad Interests,31287,375,364.37,16,1135.99
2025-05-15,TOF Prospecting - New Creative,Broad Interests,29903,359,336.97,16,1130.98
2025-05-16,TOF Prospecting - New Creative,Broad Interests,33120,397,356.2,22,1567.42
2025-05-17,TOF Prospecting - New Creative,Broad Interests,24340,292,261.33,12,842.4
2025-05-18,TOF Prospecting - New Creative,Broad Interests,27434,329,307.65,18,1282.81
2025-05-19,TOF Prospecting - New Creative,Broad Interests,28476,342,343.0,25,1745.23
2025-05-20,TOF Prospecting - New Creative,Broad Interests,25914,311,313.74,13,896.72
2025-05-21,TOF Prospecting - New Creative,Broad Interests,20587,247,264.38,21,1468.98
2025-05-22,TOF Prospecting - New Creative,Broad Interests,26763,321,287.54,21,1447.83
2025-05-23,TOF Prospecting - New Creative,Broad Interests,16935,203,205.32,11,772.2
2025-05-24,TOF Prospecting - New Creative,Broad Interests,26080,313,303.07,13,882.98
2025-05-25,TOF Prospecting - New Creative,Broad Interests,30717,369,341.95,17,1199.53
2025-05-26,TOF Prospecting - New Creative,Broad Interests,19622,235,223.61,10,718.79
2025-05-27,TOF Prospecting - New Creative,Broad Interests,33168,398,378.33,14,958.41
2025-05-28,TOF Prospecting - New Creative,Broad Interests,28428,341,354.78,19,1352.07
2025-05-29,TOF Prospecting - New Creative,Broad Interests,26453,317,293.57,10,722.05
2025-05-30,TOF Prospecting - New Creative,Broad Interests,28554,343,335.86,14,994.43
2025-05-31,TOF Prospecting - New Creative,Broad Interests,33750,405,388.09,16,1126.08
2025-06-01,TOF Prospecting - New Creative,Broad Interests,26557,319,269.65,9,605.51
2025-06-02,TOF Prospecting - New Creative,Broad Interests,34007,408,368.58,21,1449.59
2025-06-03,TOF Prospecting - New Creative,Broad Interests,32058,385,386.93,17,1156.5
2025-06-04,TOF Prospecting - New Creative,Broad Interests,27106,325,313.64,22,1533.63
2025-06-05,TOF Prospecting - New Creative,Broad Interests,44900,539,436.21,18,1268.83
2025-06-06,TOF Prospecting - New Creative,Broad Interests,33293,400,391.39,16,1106.66
2025-06-07,TOF Prospecting - New Creative,Broad Interests,27108,325,307.8,11,779.24
2025-06-08,TOF Prospecting - New Creative,Broad Interests,46218,555,493.03,22,1522.81
2025-06-09,TOF Prospecting - New Creative,Broad Interests,39187,470,437.22,20,1386.46
2025-06-10,TOF Prospecting - New Creative,Broad Interests,22741,273,269.09,16,1137.26
2025-06-11,TOF Prospecting - New Creative,Broad Interests,27686,332,339.98,16,1134.68
2025-06-12,TOF Prospecting - New Creative,Broad Interests,49834,598,568.68,45,3149.73
2025-06-13,TOF Prospecting - New Creative,Broad Interests,28649,344,305.8,17,1165.61
2025-06-14,TOF Prospecting - New Creative,Broad Interests,32717,393,326.83,11,800.04
2025-06-15,TOF Prospecting - New Creative,Broad Interests,30548,367,403.21,13,928.9
2025-06-16,TOF Prospecting - New Creative,Broad Interests,42989,516,410.87,22,1527.28
2025-06-17,TOF Prospecting - New Creative,Broad Interests,35951,431,421.83,14,979.15
2025-06-18,TOF Prospecting - New Creative,Broad Interests,40176,482,417.55,23,1575.55
2025-06-19,TOF Prospecting - New Creative,Broad Interests,29941,359,367.45,22,1552.52
2025-06-20,TOF Prospecting - New Creative,Broad Interests,23691,284,317.28,20,1382.27
2025-06-21,TOF Prospecting - New Creative,Broad Interests,26938,323,350.18,13,878.35
2025-06-22,TOF Prospecting - New Creative,Broad Interests,25568,307,301.29,19,1323.27
2025-06-23,TOF Prospecting - New Creative,Broad Interests,31053,373,335.93,17,1212.8
2025-06-24,TOF Prospecting - New Creative,Broad Interests,42110,505,478.56,18,1225.11
2025-06-25,TOF Prospecting - New Creative,Broad Interests,29286,351,342.32,15,1066.29
2025-06-26,TOF Prospecting - New Creative,Broad Interests,48910,587,498.6,25,1748.99
2025-06-27,TOF Prospecting - New Creative,Broad Interests,33713,405,384.25,14,1006.34
