date,campaign_name,campaign_type,impressions,clicks,cost,conversions,conversion_value
2024-08-20,Demand Gen - Discovery,Demand Gen,42798,428,232.71,7.24,470.78
2024-08-21,Demand Gen - Discovery,Demand Gen,34871,349,208.5,10.26,666.62
2024-08-22,Demand Gen - Discovery,Demand Gen,30200,302,169.33,8.21,533.65
2024-08-23,Demand Gen - Discovery,Demand Gen,37355,374,206.42,9.64,626.58
2024-08-24,Demand Gen - Discovery,Demand Gen,32051,321,191.19,1.96,127.26
2024-08-25,Demand Gen - Discovery,Demand Gen,22939,229,132.2,5.15,334.77
2024-08-26,Demand Gen - Discovery,Demand Gen,38213,382,216.05,7.45,484.41
2024-08-27,Demand Gen - Discovery,Demand Gen,36055,361,206.04,6.64,431.65
2024-08-28,Demand Gen - Discovery,Demand Gen,25607,256,166.09,6.66,432.96
2024-08-29,Demand Gen - Discovery,Demand Gen,30780,308,197.63,7.0,454.79
2024-08-30,Demand Gen - Discovery,Demand Gen,32138,321,198.47,7.96,517.35
2024-08-31,Demand Gen - Discovery,Demand Gen,40838,408,262.97,7.63,496.12
2024-09-01,Demand Gen - Discovery,Demand Gen,28676,287,199.36,10.22,664.31
2024-09-02,Demand Gen - Discovery,Demand Gen,46566,466,261.13,10.39,675.18
2024-09-03,Demand Gen - Discovery,Demand Gen,36622,366,212.25,8.1,526.72
2024-09-04,Demand Gen - Discovery,Demand Gen,22565,226,154.79,6.04,392.54
2024-09-05,Demand Gen - Discovery,Demand Gen,39845,398,244.9,11.02,716.32
2024-09-06,Demand Gen - Discovery,Demand Gen,31551,316,192.83,8.6,559.23
2024-09-07,Demand Gen - Discovery,Demand Gen,30696,307,180.85,5.79,376.03
2024-09-08,Demand Gen - Discovery,Demand Gen,23785,238,159.01,7.18,466.75
2024-09-09,Demand Gen - Discovery,Demand Gen,32056,321,220.23,7.49,486.91
2024-09-10,Demand Gen - Discovery,Demand Gen,46244,462,263.41,14.72,956.9
2024-09-11,Demand Gen - Discovery,Demand Gen,36787,368,257.32,11.29,733.78
2024-09-12,Demand Gen - Discovery,Demand Gen,47150,472,289.56,7.43,482.98
2024-09-13,Demand Gen - Discovery,Demand Gen,47940,479,297.17,18.43,1197.91
2024-09-14,Demand Gen - Discovery,Demand Gen,21950,219,133.33,2.42,157.36
2024-09-15,Demand Gen - Discovery,Demand Gen,26581,266,155.51,6.33,411.52
2024-09-16,Demand Gen - Discovery,Demand Gen,30790,308,157.45,4.29,278.93
2024-09-17,Demand Gen - Discovery,Demand Gen,34710,347,244.38,13.67,888.74
2024-09-18,Demand Gen - Discovery,Demand Gen,35043,350,192.61,6.82,443.59
2024-09-19,Demand Gen - Discovery,Demand Gen,25915,259,199.9,5.15,334.79
2024-09-20,Demand Gen - Discovery,Demand Gen,40242,402,210.04,6.3,409.47
2024-09-21,Demand Gen - Discovery,Demand Gen,28132,281,207.05,5.44,353.6
2024-09-22,Demand Gen - Discovery,Demand Gen,31471,315,147.99,4.56,296.56
2024-09-23,Demand Gen - Discovery,Demand Gen,27945,279,174.33,5.25,341.15
2024-09-24,Demand Gen - Discovery,Demand Gen,41492,415,218.82,5.64,366.85
2024-09-25,Demand Gen - Discovery,Demand Gen,50443,504,271.56,9.22,598.98
2024-09-26,Demand Gen - Discovery,Demand Gen,34774,348,217.95,7.92,515.05
2024-09-27,Demand Gen - Discovery,Demand Gen,30540,305,189.95,4.63,301.25
2024-09-28,Demand Gen - Discovery,Demand Gen,20185,202,131.69,2.73,177.74
2024-09-29,Demand Gen - Discovery,Demand Gen,41512,415,230.21,8.11,527.08
2024-09-30,Demand Gen - Discovery,Demand Gen,30691,307,192.11,7.4,481.25
2024-10-01,Demand Gen - Discovery,Demand Gen,27407,274,178.47,7.36,478.58
2024-10-02,Demand Gen - Discovery,Demand Gen,28350,283,161.2,6.37,414.19
2024-10-03,Demand Gen - Discovery,Demand Gen,25824,258,169.49,9.05,588.54
2024-10-04,Demand Gen - Discovery,Demand Gen,29802,298,184.79,8.23,534.69
2024-10-05,Demand Gen - Discovery,Demand Gen,31376,314,186.25,13.72,891.98
2024-10-06,Demand Gen - Discovery,Demand Gen,24457,245,156.48,13.33,866.52
2024-10-07,Demand Gen - Discovery,Demand Gen,36091,361,227.46,4.31,280.42
2024-10-08,Demand Gen - Discovery,Demand Gen,40909,409,210.53,3.54,229.91
2024-10-09,Demand Gen - Discovery,Demand Gen,53633,536,328.44,9.92,644.64
2024-10-10,Demand Gen - Discovery,Demand Gen,26057,261,162.07,6.31,410.37
2024-10-11,Demand Gen - Discovery,Demand Gen,37153,372,226.85,7.13,463.44
2024-10-12,Demand Gen - Discovery,Demand Gen,35095,351,201.22,8.12,527.67
2024-10-13,Demand Gen - Discovery,Demand Gen,24358,244,162.06,5.0,325.28
2024-10-14,Demand Gen - Discovery,Demand Gen,39041,390,224.45,5.87,381.49
2024-10-15,Demand Gen - Discovery,Demand Gen,43349,433,253.53,6.81,442.95
2024-10-16,Demand Gen - Discovery,Demand Gen,31315,313,224.69,6.81,442.81
2024-10-17,Demand Gen - Discovery,Demand Gen,56523,565,283.44,11.34,737.29
2024-10-18,Demand Gen - Discovery,Demand Gen,28805,288,149.34,4.36,283.2
2024-10-19,Demand Gen - Discovery,Demand Gen,25858,259,168.08,5.14,334.17
2024-10-20,Demand Gen - Discovery,Demand Gen,38014,380,255.18,9.57,621.97
2024-10-21,Demand Gen - Discovery,Demand Gen,44464,445,260.77,7.74,502.95
2024-10-22,Demand Gen - Discovery,Demand Gen,35264,353,244.01,10.85,705.46
2024-10-23,Demand Gen - Discovery,Demand Gen,52824,528,276.53,6.55,425.6
2024-10-24,Demand Gen - Discovery,Demand Gen,24957,250,156.92,3.75,243.7
2024-10-25,Demand Gen - Discovery,Demand Gen,50139,501,255.8,8.85,575.51
2024-10-26,Demand Gen - Discovery,Demand Gen,36466,365,237.6,8.57,556.91
2024-10-27,Demand Gen - Discovery,Demand Gen,28728,287,174.31,4.47,290.42
2024-10-28,Demand Gen - Discovery,Demand Gen,67401,674,356.27,15.88,1032.11
2024-10-29,Demand Gen - Discovery,Demand Gen,37119,371,230.03,13.15,854.79
2024-10-30,Demand Gen - Discovery,Demand Gen,25637,256,149.69,4.19,272.04
2024-10-31,Demand Gen - Discovery,Demand Gen,44249,442,238.01,11.87,771.87
2024-11-01,Demand Gen - Discovery,Demand Gen,30790,308,195.3,3.13,203.69
2024-11-02,Demand Gen - Discovery,Demand Gen,35648,356,242.65,10.67,693.63
2024-11-03,Demand Gen - Discovery,Demand Gen,31292,313,217.24,5.43,353.09
2024-11-04,Demand Gen - Discovery,Demand Gen,35316,353,199.89,8.76,569.31
2024-11-05,Demand Gen - Discovery,Demand Gen,50570,506,291.85,6.76,439.58
2024-11-06,Demand Gen - Discovery,Demand Gen,48898,489,263.84,8.13,528.18
2024-11-07,Demand Gen - Discovery,Demand Gen,31139,311,192.02,4.95,321.61
2024-11-08,Demand Gen - Discovery,Demand Gen,31339,313,216.96,6.58,427.85
2024-11-09,Demand Gen - Discovery,Demand Gen,28528,285,216.57,12.13,788.69
2024-11-10,Demand Gen - Discovery,Demand Gen,41049,410,184.88,5.91,383.99
2024-11-11,Demand Gen - Discovery,Demand Gen,36931,369,210.21,12.86,836.0
2024-11-12,Demand Gen - Discovery,Demand Gen,37988,380,224.83,6.45,419.05
2024-11-13,Demand Gen - Discovery,Demand Gen,31608,316,184.44,9.53,619.18
2024-11-14,Demand Gen - Discovery,Demand Gen,21602,216,149.56,3.1,201.5
2024-11-15,Demand Gen - Discovery,Demand Gen,53907,539,350.2,16.48,1071.27
2024-11-16,Demand Gen - Discovery,Demand Gen,41176,412,207.53,8.73,567.31
2024-11-17,Demand Gen - Discovery,Demand Gen,44213,442,248.38,18.98,1233.54
2024-11-18,Demand Gen - Discovery,Demand Gen,37702,377,244.16,14.09,915.94
2024-11-19,Demand Gen - Discovery,Demand Gen,36818,368,249.74,7.26,472.08
2024-11-20,Demand Gen - Discovery,Demand Gen,57453,575,362.96,12.47,810.81
2024-11-21,Demand Gen - Discovery,Demand Gen,52178,522,323.1,12.42,807.39
2024-11-22,Demand Gen - Discovery,Demand Gen,65696,657,321.14,22.16,1440.69
2024-11-23,Demand Gen - Discovery,Demand Gen,38427,384,234.94,14.53,944.26
2024-11-24,Demand Gen - Discovery,Demand Gen,39168,392,264.69,11.54,749.93
2024-11-25,Demand Gen - Discovery,Demand Gen,59727,597,360.47,15.59,1013.37
2024-11-26,Demand Gen - Discovery,Demand Gen,57131,571,333.85,21.43,1392.74
2024-11-27,Demand Gen - Discovery,Demand Gen,57325,573,390.94,13.96,907.53
2024-11-28,Demand Gen - Discovery,Demand Gen,69621,696,401.26,22.94,1490.99
2024-11-29,Demand Gen - Discovery,Demand Gen,76817,768,408.42,28.71,1866.38
2024-11-30,Demand Gen - Discovery,Demand Gen,36155,362,213.94,9.69,630.07
2024-12-01,Demand Gen - Discovery,Demand Gen,40120,401,260.69,14.04,912.86
2024-12-02,Demand Gen - Discovery,Demand Gen,62969,630,398.33,24.6,1599.03
2024-12-03,Demand Gen - Discovery,Demand Gen,41494,415,293.89,18.08,1175.17
2024-12-04,Demand Gen - Discovery,Demand Gen,45989,460,279.65,10.02,651.0
2024-12-05,Demand Gen - Discovery,Demand Gen,58890,589,342.53,21.22,1379.04
2024-12-06,Demand Gen - Discovery,Demand Gen,79858,799,524.09,33.27,2162.38
2024-12-07,Demand Gen - Discovery,Demand Gen,55499,555,274.28,14.32,930.97
2024-12-08,Demand Gen - Discovery,Demand Gen,54023,540,299.45,16.76,1089.17
2024-12-09,Demand Gen - Discovery,Demand Gen,37272,373,267.55,13.93,905.72
2024-12-10,Demand Gen - Discovery,Demand Gen,59187,592,423.98,27.26,1771.95
2024-12-11,Demand Gen - Discovery,Demand Gen,59954,600,396.92,20.22,1314.24
2024-12-12,Demand Gen - Discovery,Demand Gen,76500,765,392.18,13.92,904.78
2024-12-13,Demand Gen - Discovery,Demand Gen,78981,790,433.49,27.14,1764.27
2024-12-14,Demand Gen - Discovery,Demand Gen,54523,545,278.11,8.06,523.88
2024-12-15,Demand Gen - Discovery,Demand Gen,47473,475,284.55,14.6,949.0
2024-12-16,Demand Gen - Discovery,Demand Gen,75447,754,462.26,19.86,1290.58
2024-12-17,Demand Gen - Discovery,Demand Gen,56045,560,380.95,16.78,1091.0
2024-12-18,Demand Gen - Discovery,Demand Gen,39367,394,228.09,13.24,860.65
2024-12-19,Demand Gen - Discovery,Demand Gen,60345,603,369.25,15.14,984.26
2024-12-20,Demand Gen - Discovery,Demand Gen,49903,499,306.53,18.8,1222.04
2024-12-21,Demand Gen - Discovery,Demand Gen,69375,694,354.07,16.3,1059.72
2024-12-22,Demand Gen - Discovery,Demand Gen,53373,534,324.31,12.41,806.62
2024-12-23,Demand Gen - Discovery,Demand Gen,47431,474,249.12,20.26,1316.76
2024-12-24,Demand Gen - Discovery,Demand Gen,50880,509,357.83,19.43,1262.91
2024-12-25,Demand Gen - Discovery,Demand Gen,77249,772,354.24,21.9,1423.61
2024-12-26,Demand Gen - Discovery,Demand Gen,58488,585,364.27,28.35,1842.56
2024-12-27,Demand Gen - Discovery,Demand Gen,67724,677,378.6,29.08,1890.28
2024-12-28,Demand Gen - Discovery,Demand Gen,71869,719,395.43,20.81,1352.67
2024-12-29,Demand Gen - Discovery,Demand Gen,51631,516,325.58,13.68,889.28
2024-12-30,Demand Gen - Discovery,Demand Gen,62078,621,343.18,11.51,747.99
2024-12-31,Demand Gen - Discovery,Demand Gen,76440,764,420.38,22.05,1433.54
2025-01-01,Demand Gen - Discovery,Demand Gen,47691,477,307.3,13.07,849.84
2025-01-02,Demand Gen - Discovery,Demand Gen,37613,376,242.07,8.58,557.44
2025-01-03,Demand Gen - Discovery,Demand Gen,35688,357,213.16,2.46,159.85
2025-01-04,Demand Gen - Discovery,Demand Gen,32372,324,196.49,8.36,543.26
2025-01-05,Demand Gen - Discovery,Demand Gen,36481,365,190.42,8.28,538.33
2025-01-06,Demand Gen - Discovery,Demand Gen,36893,369,206.34,6.14,399.0
2025-01-07,Demand Gen - Discovery,Demand Gen,50275,503,303.78,12.55,815.45
2025-01-08,Demand Gen - Discovery,Demand Gen,31849,318,179.86,7.19,467.31
2025-01-09,Demand Gen - Discovery,Demand Gen,34427,344,253.48,6.53,424.33
2025-01-10,Demand Gen - Discovery,Demand Gen,31559,316,201.37,9.63,626.07
2025-01-11,Demand Gen - Discovery,Demand Gen,23955,240,139.65,3.24,210.84
2025-01-12,Demand Gen - Discovery,Demand Gen,32848,328,176.29,5.75,373.77
2025-01-13,Demand Gen - Discovery,Demand Gen,31780,318,186.91,5.88,382.03
2025-01-14,Demand Gen - Discovery,Demand Gen,44145,441,228.93,5.74,373.02
2025-01-15,Demand Gen - Discovery,Demand Gen,38142,381,209.83,7.47,485.45
2025-01-16,Demand Gen - Discovery,Demand Gen,27268,273,171.79,8.47,550.57
2025-01-17,Demand Gen - Discovery,Demand Gen,44242,442,269.2,12.27,797.28
2025-01-18,Demand Gen - Discovery,Demand Gen,38620,386,222.45,8.91,579.19
2025-01-19,Demand Gen - Discovery,Demand Gen,38774,388,243.32,4.66,302.67
2025-01-20,Demand Gen - Discovery,Demand Gen,41926,419,215.84,4.68,304.2
2025-01-21,Demand Gen - Discovery,Demand Gen,30668,307,205.59,7.04,457.6
2025-01-22,Demand Gen - Discovery,Demand Gen,40415,404,234.94,7.44,483.59
2025-01-23,Demand Gen - Discovery,Demand Gen,33480,335,186.64,5.3,344.43
2025-01-24,Demand Gen - Discovery,Demand Gen,34255,343,212.07,12.19,792.17
2025-01-25,Demand Gen - Discovery,Demand Gen,28052,281,177.63,6.08,395.17
2025-01-26,Demand Gen - Discovery,Demand Gen,23321,233,141.0,5.63,366.06
2025-01-27,Demand Gen - Discovery,Demand Gen,38364,384,212.23,9.26,601.97
2025-01-28,Demand Gen - Discovery,Demand Gen,30387,304,191.67,6.4,416.23
2025-01-29,Demand Gen - Discovery,Demand Gen,29762,298,198.72,14.15,919.45
2025-01-30,Demand Gen - Discovery,Demand Gen,41460,415,221.72,5.39,350.59
2025-01-31,Demand Gen - Discovery,Demand Gen,45313,453,261.23,6.86,445.77
2025-02-01,Demand Gen - Discovery,Demand Gen,32323,323,175.34,4.39,285.2
2025-02-02,Demand Gen - Discovery,Demand Gen,34588,346,192.36,10.1,656.36
2025-02-03,Demand Gen - Discovery,Demand Gen,41740,417,201.39,8.37,543.89
2025-02-04,Demand Gen - Discovery,Demand Gen,37101,371,199.12,5.53,359.6
2025-02-05,Demand Gen - Discovery,Demand Gen,32219,322,207.83,5.22,339.15
2025-02-06,Demand Gen - Discovery,Demand Gen,39019,390,223.36,10.9,708.77
2025-02-07,Demand Gen - Discovery,Demand Gen,40549,405,257.24,9.05,588.24
2025-02-08,Demand Gen - Discovery,Demand Gen,34566,346,217.03,10.72,696.69
2025-02-09,Demand Gen - Discovery,Demand Gen,24521,245,169.44,5.55,360.51
2025-02-10,Demand Gen - Discovery,Demand Gen,47387,474,292.57,10.54,685.19
2025-02-11,Demand Gen - Discovery,Demand Gen,48371,484,274.83,9.39,610.51
2025-02-12,Demand Gen - Discovery,Demand Gen,32655,327,197.23,5.36,348.15
2025-02-13,Demand Gen - Discovery,Demand Gen,43190,432,289.26,8.58,557.55
2025-02-14,Demand Gen - Discovery,Demand Gen,35239,352,246.22,5.48,356.46
2025-02-15,Demand Gen - Discovery,Demand Gen,41118,411,199.74,7.57,492.35
2025-02-16,Demand Gen - Discovery,Demand Gen,37743,377,219.21,8.9,578.39
2025-02-17,Demand Gen - Discovery,Demand Gen,35509,355,231.35,9.98,648.95
2025-02-18,Demand Gen - Discovery,Demand Gen,44769,448,256.49,9.89,643.0
2025-02-19,Demand Gen - Discovery,Demand Gen,49912,499,240.59,7.38,479.8
2025-02-20,Demand Gen - Discovery,Demand Gen,38836,388,219.0,11.27,732.61
2025-02-21,Demand Gen - Discovery,Demand Gen,20391,204,161.67,7.08,460.02
2025-02-22,Demand Gen - Discovery,Demand Gen,49223,492,226.53,11.05,718.22
2025-02-23,Demand Gen - Discovery,Demand Gen,26694,267,192.7,9.78,635.79
2025-02-24,Demand Gen - Discovery,Demand Gen,43775,438,268.12,8.1,526.28
2025-02-25,Demand Gen - Discovery,Demand Gen,37841,378,254.3,9.03,587.14
2025-02-26,Demand Gen - Discovery,Demand Gen,33915,339,219.12,8.93,580.5
2025-02-27,Demand Gen - Discovery,Demand Gen,48107,481,280.55,6.19,402.08
2025-02-28,Demand Gen - Discovery,Demand Gen,32819,328,242.23,5.5,357.63
2025-03-01,Demand Gen - Discovery,Demand Gen,35145,351,212.78,4.67,303.77
2025-03-02,Demand Gen - Discovery,Demand Gen,37687,377,201.61,6.37,414.34
2025-03-03,Demand Gen - Discovery,Demand Gen,48481,485,316.48,8.73,567.22
2025-03-04,Demand Gen - Discovery,Demand Gen,29828,298,205.66,4.36,283.09
2025-03-05,Demand Gen - Discovery,Demand Gen,36279,363,220.73,7.45,484.27
2025-03-06,Demand Gen - Discovery,Demand Gen,30177,302,187.3,6.0,389.84
2025-03-07,Demand Gen - Discovery,Demand Gen,41902,419,266.83,11.94,775.99
2025-03-08,Demand Gen - Discovery,Demand Gen,27611,276,186.57,11.25,731.37
2025-03-09,Demand Gen - Discovery,Demand Gen,33434,334,190.45,7.18,466.89
2025-03-10,Demand Gen - Discovery,Demand Gen,37778,378,213.57,5.62,365.15
2025-03-11,Demand Gen - Discovery,Demand Gen,35530,355,237.15,9.2,597.97
2025-03-12,Demand Gen - Discovery,Demand Gen,28451,285,187.29,6.19,402.3
2025-03-13,Demand Gen - Discovery,Demand Gen,26478,265,156.71,4.9,318.49
2025-03-14,Demand Gen - Discovery,Demand Gen,38580,386,254.93,6.22,404.45
2025-03-15,Demand Gen - Discovery,Demand Gen,24097,241,142.02,4.19,272.43
2025-03-16,Demand Gen - Discovery,Demand Gen,46786,468,242.39,7.32,475.72
2025-03-17,Demand Gen - Discovery,Demand Gen,51552,516,311.17,12.11,786.95
2025-03-18,Demand Gen - Discovery,Demand Gen,33701,337,228.29,8.55,555.68
2025-03-19,Demand Gen - Discovery,Demand Gen,51519,515,297.23,15.84,1029.63
2025-03-20,Demand Gen - Discovery,Demand Gen,38363,384,234.31,9.18,596.74
2025-03-21,Demand Gen - Discovery,Demand Gen,51546,515,313.96,10.88,707.34
2025-03-22,Demand Gen - Discovery,Demand Gen,33543,335,191.92,5.75,373.92
2025-03-23,Demand Gen - Discovery,Demand Gen,24319,243,136.17,3.4,220.78
2025-03-24,Demand Gen - Discovery,Demand Gen,38861,389,232.34,6.28,407.89
2025-03-25,Demand Gen - Discovery,Demand Gen,53122,531,320.67,7.9,513.64
2025-03-26,Demand Gen - Discovery,Demand Gen,53211,532,259.74,3.8,246.78
2025-03-27,Demand Gen - Discovery,Demand Gen,40419,404,215.08,5.15,334.56
2025-03-28,Demand Gen - Discovery,Demand Gen,45375,454,250.48,12.84,834.43
2025-03-29,Demand Gen - Discovery,Demand Gen,42019,420,248.83,8.82,573.1
2025-03-30,Demand Gen - Discovery,Demand Gen,31020,310,205.81,5.99,389.22
2025-03-31,Demand Gen - Discovery,Demand Gen,70745,707,379.22,12.56,816.69
2025-04-01,Demand Gen - Discovery,Demand Gen,36426,364,215.43,3.88,252.34
2025-04-02,Demand Gen - Discovery,Demand Gen,44573,446,283.33,9.58,622.81
2025-04-03,Demand Gen - Discovery,Demand Gen,44151,442,271.43,12.46,810.01
2025-04-04,Demand Gen - Discovery,Demand Gen,31582,316,208.72,6.54,425.38
2025-04-05,Demand Gen - Discovery,Demand Gen,35956,360,194.09,3.74,243.28
2025-04-06,Demand Gen - Discovery,Demand Gen,44922,449,251.74,7.04,457.67
2025-04-07,Demand Gen - Discovery,Demand Gen,41289,413,243.27,11.37,738.82
2025-04-08,Demand Gen - Discovery,Demand Gen,41818,418,251.99,8.62,560.46
2025-04-09,Demand Gen - Discovery,Demand Gen,27512,275,176.7,3.83,248.98
2025-04-10,Demand Gen - Discovery,Demand Gen,35968,360,267.04,17.05,1108.11
2025-04-11,Demand Gen - Discovery,Demand Gen,36175,362,249.99,5.44,353.64
2025-04-12,Demand Gen - Discovery,Demand Gen,32136,321,207.68,6.28,408.34
2025-04-13,Demand Gen - Discovery,Demand Gen,34185,342,224.27,5.29,343.9
2025-04-14,Demand Gen - Discovery,Demand Gen,37879,379,220.79,5.22,339.44
2025-04-15,Demand Gen - Discovery,Demand Gen,38634,386,213.74,6.05,393.2
2025-04-16,Demand Gen - Discovery,Demand Gen,37470,375,227.72,8.86,575.69
2025-04-17,Demand Gen - Discovery,Demand Gen,41999,420,218.88,10.42,677.03
2025-04-18,Demand Gen - Discovery,Demand Gen,54321,543,352.47,9.37,609.02
2025-04-19,Demand Gen - Discovery,Demand Gen,40816,408,248.24,5.82,378.2
2025-04-20,Demand Gen - Discovery,Demand Gen,29355,294,177.03,6.78,440.6
2025-04-21,Demand Gen - Discovery,Demand Gen,63920,639,343.84,12.01,780.75
2025-04-22,Demand Gen - Discovery,Demand Gen,37149,371,220.55,7.65,497.32
2025-04-23,Demand Gen - Discovery,Demand Gen,40501,405,239.78,8.31,540.05
2025-04-24,Demand Gen - Discovery,Demand Gen,39611,396,280.44,8.44,548.56
2025-04-25,Demand Gen - Discovery,Demand Gen,25505,255,167.44,5.75,374.05
2025-04-26,Demand Gen - Discovery,Demand Gen,37644,376,202.42,6.26,406.71
2025-04-27,Demand Gen - Discovery,Demand Gen,25814,258,190.6,8.64,561.68
2025-04-28,Demand Gen - Discovery,Demand Gen,47268,473,247.97,15.36,998.32
2025-04-29,Demand Gen - Discovery,Demand Gen,44772,448,255.54,8.52,553.87
2025-04-30,Demand Gen - Discovery,Demand Gen,36480,365,235.87,7.53,489.26
2025-05-01,Demand Gen - Discovery,Demand Gen,35886,359,234.0,8.09,525.74
2025-05-02,Demand Gen - Discovery,Demand Gen,58411,584,289.94,7.37,478.85
2025-05-03,Demand Gen - Discovery,Demand Gen,42922,429,223.63,9.06,589.11
2025-05-04,Demand Gen - Discovery,Demand Gen,35159,352,213.49,7.9,513.53
2025-05-05,Demand Gen - Discovery,Demand Gen,41573,416,246.1,6.89,448.08
2025-05-06,Demand Gen - Discovery,Demand Gen,52123,521,333.61,13.19,857.62
2025-05-07,Demand Gen - Discovery,Demand Gen,41792,418,247.4,7.9,513.51
2025-05-08,Demand Gen - Discovery,Demand Gen,34074,341,218.7,5.28,343.38
2025-05-09,Demand Gen - Discovery,Demand Gen,28147,281,170.22,6.3,409.57
2025-05-10,Demand Gen - Discovery,Demand Gen,32774,328,164.08,5.89,382.96
2025-05-11,Demand Gen - Discovery,Demand Gen,32249,322,195.35,8.54,555.35
2025-05-12,Demand Gen - Discovery,Demand Gen,35367,354,235.65,9.67,628.63
2025-05-13,Demand Gen - Discovery,Demand Gen,31621,316,217.51,6.81,442.46
2025-05-14,Demand Gen - Discovery,Demand Gen,43241,432,256.17,7.02,456.45
2025-05-15,Demand Gen - Discovery,Demand Gen,33543,335,217.17,7.03,456.83
2025-05-16,Demand Gen - Discovery,Demand Gen,34873,349,204.14,7.42,482.5
2025-05-17,Demand Gen - Discovery,Demand Gen,33709,337,237.81,8.78,570.79
2025-05-18,Demand Gen - Discovery,Demand Gen,48684,487,272.62,9.33,606.61
2025-05-19,Demand Gen - Discovery,Demand Gen,29592,296,197.41,6.29,408.89
2025-05-20,Demand Gen - Discovery,Demand Gen,42170,422,251.85,10.76,699.08
